run,seed,regeneration-rate,num-turtles,search-radius,knowledge-gain,old-age,metabolism,shock-prob,reproduction-cost,[steps],numTurtles,meanFood,totKnowledge,knowledgeTranferred
1962,2,0.2,100,5,0.5,75,0.25,0,2,71,0,0,0,0
1963,3,0.2,100,5,0.5,75,0.25,0,2,42,0,0,0,0
1964,4,0.2,100,5,0.5,75,0.25,0,2,20,0,0,0,0
1965,5,0.2,100,5,0.5,75,0.25,0,2,65,0,0,0,0
1966,6,0.2,100,5,0.5,75,0.25,0,2,44,0,0,0,0
1967,7,0.2,100,5,0.5,75,0.25,0,2,35,0,0,0,0
1968,8,0.2,100,5,0.5,75,0.25,0,2,32,0,0,0,0
1969,9,0.2,100,5,0.5,75,0.25,0,2,22,0,0,0,0
1970,10,0.2,100,5,0.5,75,0.25,0,2,32,0,0,0,0
1971,1,0.5,100,5,0.5,75,0.25,0,2,39,0,0,0,0
1972,2,0.5,100,5,0.5,75,0.25,0,2,26,0,0,0,0
1973,3,0.5,100,5,0.5,75,0.25,0,2,22,0,0,0,0
1974,4,0.5,100,5,0.5,75,0.25,0,2,24,0,0,0,0
1975,5,0.5,100,5,0.5,75,0.25,0,2,31,0,0,0,0
1976,6,0.5,100,5,0.5,75,0.25,0,2,59,0,0,0,0
1977,7,0.5,100,5,0.5,75,0.25,0,2,53,0,0,0,0
1978,8,0.5,100,5,0.5,75,0.25,0,2,21,0,0,0,0
1979,9,0.5,100,5,0.5,75,0.25,0,2,22,0,0,0,0
1980,10,0.5,100,5,0.5,75,0.25,0,2,31,0,0,0,0
1981,1,0.1,100,5,0.1,75,0.1,0.1,2,178,0,0,0,0
1982,2,0.1,100,5,0.1,75,0.1,0.1,2,56,0,0,0,0
1983,3,0.1,100,5,0.1,75,0.1,0.1,2,103,0,0,0,0
1984,4,0.1,100,5,0.1,75,0.1,0.1,2,134,0,0,0,0
1985,5,0.1,100,5,0.1,75,0.1,0.1,2,110,0,0,0,0
1986,6,0.1,100,5,0.1,75,0.1,0.1,2,109,0,0,0,0
1987,7,0.1,100,5,0.1,75,0.1,0.1,2,66,0,0,0,0
1988,8,0.1,100,5,0.1,75,0.1,0.1,2,60,0,0,0,0
1989,9,0.1,100,5,0.1,75,0.1,0.1,2,55,0,0,0,0
1990,10,0.1,100,5,0.1,75,0.1,0.1,2,62,0,0,0,0
1991,1,0.2,100,5,0.1,75,0.1,0.1,2,39,0,0,0,0
1992,2,0.2,100,5,0.1,75,0.1,0.1,2,71,0,0,0,0
1993,3,0.2,100,5,0.1,75,0.1,0.1,2,106,0,0,0,0
1994,4,0.2,100,5,0.1,75,0.1,0.1,2,85,0,0,0,0
1995,5,0.2,100,5,0.1,75,0.1,0.1,2,83,0,0,0,0
1996,6,0.2,100,5,0.1,75,0.1,0.1,2,93,0,0,0,0
1997,7,0.2,100,5,0.1,75,0.1,0.1,2,92,0,0,0,0
1998,8,0.2,100,5,0.1,75,0.1,0.1,2,84,0,0,0,0
1999,9,0.2,100,5,0.1,75,0.1,0.1,2,68,0,0,0,0
2000,10,0.2,100,5,0.1,75,0.1,0.1,2,59,0,0,0,0
2001,1,0.5,100,5,0.1,75,0.1,0.1,2,39,0,0,0,0
2002,2,0.5,100,5,0.1,75,0.1,0.1,2,78,0,0,0,0
2003,3,0.5,100,5,0.1,75,0.1,0.1,2,91,0,0,0,0
2004,4,0.5,100,5,0.1,75,0.1,0.1,2,61,0,0,0,0
2005,5,0.5,100,5,0.1,75,0.1,0.1,2,163,0,0,0,0
2006,6,0.5,100,5,0.1,75,0.1,0.1,2,55,0,0,0,0
2007,7,0.5,100,5,0.1,75,0.1,0.1,2,172,0,0,0,0
2008,8,0.5,100,5,0.1,75,0.1,0.1,2,109,0,0,0,0
2009,9,0.5,100,5,0.1,75,0.1,0.1,2,89,0,0,0,0
2010,10,0.5,100,5,0.1,75,0.1,0.1,2,98,0,0,0,0
2011,1,0.1,100,5,0.25,75,0.1,0.1,2,124,0,0,0,0
2012,2,0.1,100,5,0.25,75,0.1,0.1,2,71,0,0,0,0
2013,3,0.1,100,5,0.25,75,0.1,0.1,2,94,0,0,0,0
2014,4,0.1,100,5,0.25,75,0.1,0.1,2,122,0,0,0,0
2015,5,0.1,100,5,0.25,75,0.1,0.1,2,100,0,0,0,0
2016,6,0.1,100,5,0.25,75,0.1,0.1,2,116,0,0,0,0
2017,7,0.1,100,5,0.25,75,0.1,0.1,2,74,0,0,0,0
2018,8,0.1,100,5,0.25,75,0.1,0.1,2,69,0,0,0,0
2019,9,0.1,100,5,0.25,75,0.1,0.1,2,125,0,0,0,0
2020,10,0.1,100,5,0.25,75,0.1,0.1,2,74,0,0,0,0
2021,1,0.2,100,5,0.25,75,0.1,0.1,2,66,0,0,0,0
2022,2,0.2,100,5,0.25,75,0.1,0.1,2,72,0,0,0,0
2023,3,0.2,100,5,0.25,75,0.1,0.1,2,136,0,0,0,0
2024,4,0.2,100,5,0.25,75,0.1,0.1,2,71,0,0,0,0
2025,5,0.2,100,5,0.25,75,0.1,0.1,2,98,0,0,0,0
2026,6,0.2,100,5,0.25,75,0.1,0.1,2,124,0,0,0,0
2027,7,0.2,100,5,0.25,75,0.1,0.1,2,51,0,0,0,0
2028,8,0.2,100,5,0.25,75,0.1,0.1,2,70,0,0,0,0
2029,9,0.2,100,5,0.25,75,0.1,0.1,2,70,0,0,0,0
2030,10,0.2,100,5,0.25,75,0.1,0.1,2,35,0,0,0,0
2031,1,0.5,100,5,0.25,75,0.1,0.1,2,127,0,0,0,0
2032,2,0.5,100,5,0.25,75,0.1,0.1,2,999,14,1.707142857,18,10.5
2033,3,0.5,100,5,0.25,75,0.1,0.1,2,199,0,0,0,0
2034,4,0.5,100,5,0.25,75,0.1,0.1,2,59,0,0,0,0
2035,5,0.5,100,5,0.25,75,0.1,0.1,2,96,0,0,0,0
2036,6,0.5,100,5,0.25,75,0.1,0.1,2,187,0,0,0,0
2037,7,0.5,100,5,0.25,75,0.1,0.1,2,93,0,0,0,0
2038,8,0.5,100,5,0.25,75,0.1,0.1,2,86,0,0,0,0
2039,9,0.5,100,5,0.25,75,0.1,0.1,2,95,0,0,0,0
2040,10,0.5,100,5,0.25,75,0.1,0.1,2,125,0,0,0,0
2041,1,0.1,100,5,0.5,75,0.1,0.1,2,221,2060,2.952038835,7571.5,6205.5
2042,2,0.1,100,5,0.5,75,0.1,0.1,2,319,0,0,0,0
2043,3,0.1,100,5,0.5,75,0.1,0.1,2,176,0,0,0,0
2044,4,0.1,100,5,0.5,75,0.1,0.1,2,199,0,0,0,0
2045,5,0.1,100,5,0.5,75,0.1,0.1,2,132,0,0,0,0
2046,6,0.1,100,5,0.5,75,0.1,0.1,2,57,0,0,0,0
2047,7,0.1,100,5,0.5,75,0.1,0.1,2,97,0,0,0,0
2048,8,0.1,100,5,0.5,75,0.1,0.1,2,79,0,0,0,0
2049,9,0.1,100,5,0.5,75,0.1,0.1,2,299,0,0,0,0
2050,10,0.1,100,5,0.5,75,0.1,0.1,2,157,0,0,0,0
2051,1,0.2,100,5,0.5,75,0.1,0.1,2,322,2087,3.511164351,5834,5087
2052,2,0.2,100,5,0.5,75,0.1,0.1,2,217,2038,3.781354269,5605,4170.5
2053,3,0.2,100,5,0.5,75,0.1,0.1,2,150,0,0,0,0
2054,4,0.2,100,5,0.5,75,0.1,0.1,2,104,0,0,0,0
2055,5,0.2,100,5,0.5,75,0.1,0.1,2,71,0,0,0,0
2056,6,0.2,100,5,0.5,75,0.1,0.1,2,120,0,0,0,0
2057,7,0.2,100,5,0.5,75,0.1,0.1,2,149,0,0,0,0
2058,8,0.2,100,5,0.5,75,0.1,0.1,2,153,0,0,0,0
2059,9,0.2,100,5,0.5,75,0.1,0.1,2,73,0,0,0,0
2060,10,0.2,100,5,0.5,75,0.1,0.1,2,114,0,0,0,0
2061,1,0.5,100,5,0.5,75,0.1,0.1,2,182,0,0,0,0
2062,2,0.5,100,5,0.5,75,0.1,0.1,2,247,0,0,0,0
2063,3,0.5,100,5,0.5,75,0.1,0.1,2,219,0,0,0,0
2064,4,0.5,100,5,0.5,75,0.1,0.1,2,95,0,0,0,0
2065,5,0.5,100,5,0.5,75,0.1,0.1,2,111,0,0,0,0
2066,6,0.5,100,5,0.5,75,0.1,0.1,2,227,0,0,0,0
2067,7,0.5,100,5,0.5,75,0.1,0.1,2,132,0,0,0,0
2068,8,0.5,100,5,0.5,75,0.1,0.1,2,58,0,0,0,0
2069,9,0.5,100,5,0.5,75,0.1,0.1,2,156,0,0,0,0
2070,10,0.5,100,5,0.5,75,0.1,0.1,2,171,0,0,0,0
2071,1,0.1,100,5,0.1,75,0.25,0.1,2,23,0,0,0,0
2072,2,0.1,100,5,0.1,75,0.25,0.1,2,28,0,0,0,0
2073,3,0.1,100,5,0.1,75,0.25,0.1,2,36,0,0,0,0
2074,4,0.1,100,5,0.1,75,0.25,0.1,2,20,0,0,0,0
2075,5,0.1,100,5,0.1,75,0.25,0.1,2,35,0,0,0,0
2076,6,0.1,100,5,0.1,75,0.25,0.1,2,41,0,0,0,0
2077,7,0.1,100,5,0.1,75,0.25,0.1,2,33,0,0,0,0
2078,8,0.1,100,5,0.1,75,0.25,0.1,2,27,0,0,0,0
2079,9,0.1,100,5,0.1,75,0.25,0.1,2,17,0,0,0,0
2080,10,0.1,100,5,0.1,75,0.25,0.1,2,31,0,0,0,0
2081,1,0.2,100,5,0.1,75,0.25,0.1,2,37,0,0,0,0
2082,2,0.2,100,5,0.1,75,0.25,0.1,2,40,0,0,0,0
2083,3,0.2,100,5,0.1,75,0.25,0.1,2,42,0,0,0,0
2084,4,0.2,100,5,0.1,75,0.25,0.1,2,28,0,0,0,0
2085,5,0.2,100,5,0.1,75,0.25,0.1,2,28,0,0,0,0
2086,6,0.2,100,5,0.1,75,0.25,0.1,2,45,0,0,0,0
2087,7,0.2,100,5,0.1,75,0.25,0.1,2,25,0,0,0,0
2088,8,0.2,100,5,0.1,75,0.25,0.1,2,27,0,0,0,0
2089,9,0.2,100,5,0.1,75,0.25,0.1,2,41,0,0,0,0
2090,10,0.2,100,5,0.1,75,0.25,0.1,2,28,0,0,0,0
2091,1,0.5,100,5,0.1,75,0.25,0.1,2,29,0,0,0,0
2092,2,0.5,100,5,0.1,75,0.25,0.1,2,47,0,0,0,0
2093,3,0.5,100,5,0.1,75,0.25,0.1,2,72,0,0,0,0
2094,4,0.5,100,5,0.1,75,0.25,0.1,2,42,0,0,0,0
2095,5,0.5,100,5,0.1,75,0.25,0.1,2,28,0,0,0,0
2096,6,0.5,100,5,0.1,75,0.25,0.1,2,45,0,0,0,0
2097,7,0.5,100,5,0.1,75,0.25,0.1,2,28,0,0,0,0
2098,8,0.5,100,5,0.1,75,0.25,0.1,2,21,0,0,0,0
2099,9,0.5,100,5,0.1,75,0.25,0.1,2,21,0,0,0,0
2100,10,0.5,100,5,0.1,75,0.25,0.1,2,28,0,0,0,0
2101,1,0.1,100,5,0.25,75,0.25,0.1,2,39,0,0,0,0
2102,2,0.1,100,5,0.25,75,0.25,0.1,2,28,0,0,0,0
2103,3,0.1,100,5,0.25,75,0.25,0.1,2,54,0,0,0,0
2104,4,0.1,100,5,0.25,75,0.25,0.1,2,20,0,0,0,0
2105,5,0.1,100,5,0.25,75,0.25,0.1,2,35,0,0,0,0
2106,6,0.1,100,5,0.25,75,0.25,0.1,2,36,0,0,0,0
2107,7,0.1,100,5,0.25,75,0.25,0.1,2,37,0,0,0,0
2108,8,0.1,100,5,0.25,75,0.25,0.1,2,27,0,0,0,0
2109,9,0.1,100,5,0.25,75,0.25,0.1,2,17,0,0,0,0
2110,10,0.1,100,5,0.25,75,0.25,0.1,2,38,0,0,0,0
2111,1,0.2,100,5,0.25,75,0.25,0.1,2,43,0,0,0,0
2112,2,0.2,100,5,0.25,75,0.25,0.1,2,40,0,0,0,0
2113,3,0.2,100,5,0.25,75,0.25,0.1,2,43,0,0,0,0
2114,4,0.2,100,5,0.25,75,0.25,0.1,2,29,0,0,0,0
2115,5,0.2,100,5,0.25,75,0.25,0.1,2,28,0,0,0,0
2116,6,0.2,100,5,0.25,75,0.25,0.1,2,83,0,0,0,0
2117,7,0.2,100,5,0.25,75,0.25,0.1,2,26,0,0,0,0
2118,8,0.2,100,5,0.25,75,0.25,0.1,2,27,0,0,0,0
2119,9,0.2,100,5,0.25,75,0.25,0.1,2,55,0,0,0,0
2120,10,0.2,100,5,0.25,75,0.25,0.1,2,41,0,0,0,0
2121,1,0.5,100,5,0.25,75,0.25,0.1,2,54,0,0,0,0
2122,2,0.5,100,5,0.25,75,0.25,0.1,2,38,0,0,0,0
2123,3,0.5,100,5,0.25,75,0.25,0.1,2,59,0,0,0,0
2124,4,0.5,100,5,0.25,75,0.25,0.1,2,40,0,0,0,0
2125,5,0.5,100,5,0.25,75,0.25,0.1,2,40,0,0,0,0
2126,6,0.5,100,5,0.25,75,0.25,0.1,2,69,0,0,0,0
2127,7,0.5,100,5,0.25,75,0.25,0.1,2,41,0,0,0,0
2128,8,0.5,100,5,0.25,75,0.25,0.1,2,21,0,0,0,0
2129,9,0.5,100,5,0.25,75,0.25,0.1,2,22,0,0,0,0
2130,10,0.5,100,5,0.25,75,0.25,0.1,2,38,0,0,0,0
2131,1,0.1,100,5,0.5,75,0.25,0.1,2,16,0,0,0,0
2132,2,0.1,100,5,0.5,75,0.25,0.1,2,28,0,0,0,0
2133,3,0.1,100,5,0.5,75,0.25,0.1,2,35,0,0,0,0
2134,4,0.1,100,5,0.5,75,0.25,0.1,2,20,0,0,0,0
2135,5,0.1,100,5,0.5,75,0.25,0.1,2,35,0,0,0,0
2136,6,0.1,100,5,0.5,75,0.25,0.1,2,50,0,0,0,0
2137,7,0.1,100,5,0.5,75,0.25,0.1,2,46,0,0,0,0
2138,8,0.1,100,5,0.5,75,0.25,0.1,2,27,0,0,0,0
2139,9,0.1,100,5,0.5,75,0.25,0.1,2,20,0,0,0,0
2140,10,0.1,100,5,0.5,75,0.25,0.1,2,35,0,0,0,0
2141,1,0.2,100,5,0.5,75,0.25,0.1,2,33,0,0,0,0
2142,2,0.2,100,5,0.5,75,0.25,0.1,2,40,0,0,0,0
2143,3,0.2,100,5,0.5,75,0.25,0.1,2,67,0,0,0,0
2144,4,0.2,100,5,0.5,75,0.25,0.1,2,39,0,0,0,0
2145,5,0.2,100,5,0.5,75,0.25,0.1,2,55,0,0,0,0
2146,6,0.2,100,5,0.5,75,0.25,0.1,2,44,0,0,0,0
2147,7,0.2,100,5,0.5,75,0.25,0.1,2,26,0,0,0,0
2148,8,0.2,100,5,0.5,75,0.25,0.1,2,27,0,0,0,0
2149,9,0.2,100,5,0.5,75,0.25,0.1,2,41,0,0,0,0
2150,10,0.2,100,5,0.5,75,0.25,0.1,2,57,0,0,0,0
2151,1,0.5,100,5,0.5,75,0.25,0.1,2,33,0,0,0,0
2152,2,0.5,100,5,0.5,75,0.25,0.1,2,50,0,0,0,0
2153,3,0.5,100,5,0.5,75,0.25,0.1,2,74,0,0,0,0
2154,4,0.5,100,5,0.5,75,0.25,0.1,2,34,0,0,0,0
2155,5,0.5,100,5,0.5,75,0.25,0.1,2,52,0,0,0,0
2156,6,0.5,100,5,0.5,75,0.25,0.1,2,57,0,0,0,0
2157,7,0.5,100,5,0.5,75,0.25,0.1,2,40,0,0,0,0
2158,8,0.5,100,5,0.5,75,0.25,0.1,2,21,0,0,0,0
2159,9,0.5,100,5,0.5,75,0.25,0.1,2,51,0,0,0,0
2160,10,0.5,100,5,0.5,75,0.25,0.1,2,27,0,0,0,0
2161,1,0.1,100,5,0.1,75,0.1,0.2,2,68,0,0,0,0
2162,2,0.1,100,5,0.1,75,0.1,0.2,2,135,0,0,0,0
2163,3,0.1,100,5,0.1,75,0.1,0.2,2,89,0,0,0,0
2164,4,0.1,100,5,0.1,75,0.1,0.2,2,70,0,0,0,0
2165,5,0.1,100,5,0.1,75,0.1,0.2,2,79,0,0,0,0
2166,6,0.1,100,5,0.1,75,0.1,0.2,2,54,0,0,0,0
2167,7,0.1,100,5,0.1,75,0.1,0.2,2,80,0,0,0,0
2168,8,0.1,100,5,0.1,75,0.1,0.2,2,57,0,0,0,0
2169,9,0.1,100,5,0.1,75,0.1,0.2,2,85,0,0,0,0
2170,10,0.1,100,5,0.1,75,0.1,0.2,2,83,0,0,0,0
2171,1,0.2,100,5,0.1,75,0.1,0.2,2,99,0,0,0,0
2172,2,0.2,100,5,0.1,75,0.1,0.2,2,66,0,0,0,0
2173,3,0.2,100,5,0.1,75,0.1,0.2,2,93,0,0,0,0
2174,4,0.2,100,5,0.1,75,0.1,0.2,2,81,0,0,0,0
2175,5,0.2,100,5,0.1,75,0.1,0.2,2,78,0,0,0,0
2176,6,0.2,100,5,0.1,75,0.1,0.2,2,89,0,0,0,0
2177,7,0.2,100,5,0.1,75,0.1,0.2,2,71,0,0,0,0
2178,8,0.2,100,5,0.1,75,0.1,0.2,2,49,0,0,0,0
2179,9,0.2,100,5,0.1,75,0.1,0.2,2,69,0,0,0,0
2180,10,0.2,100,5,0.1,75,0.1,0.2,2,82,0,0,0,0
2181,1,0.5,100,5,0.1,75,0.1,0.2,2,89,0,0,0,0
2182,2,0.5,100,5,0.1,75,0.1,0.2,2,105,0,0,0,0
2183,3,0.5,100,5,0.1,75,0.1,0.2,2,95,0,0,0,0
2184,4,0.5,100,5,0.1,75,0.1,0.2,2,74,0,0,0,0
2185,5,0.5,100,5,0.1,75,0.1,0.2,2,82,0,0,0,0
2186,6,0.5,100,5,0.1,75,0.1,0.2,2,104,0,0,0,0
2187,7,0.5,100,5,0.1,75,0.1,0.2,2,104,0,0,0,0
2188,8,0.5,100,5,0.1,75,0.1,0.2,2,65,0,0,0,0
2189,9,0.5,100,5,0.1,75,0.1,0.2,2,116,0,0,0,0
2190,10,0.5,100,5,0.1,75,0.1,0.2,2,84,0,0,0,0
2191,1,0.1,100,5,0.25,75,0.1,0.2,2,85,0,0,0,0
2192,2,0.1,100,5,0.25,75,0.1,0.2,2,79,0,0,0,0
2193,3,0.1,100,5,0.25,75,0.1,0.2,2,171,0,0,0,0
2194,4,0.1,100,5,0.25,75,0.1,0.2,2,86,0,0,0,0
2195,5,0.1,100,5,0.25,75,0.1,0.2,2,135,0,0,0,0
2196,6,0.1,100,5,0.25,75,0.1,0.2,2,62,0,0,0,0
2197,7,0.1,100,5,0.25,75,0.1,0.2,2,112,0,0,0,0
2198,8,0.1,100,5,0.25,75,0.1,0.2,2,103,0,0,0,0
2199,9,0.1,100,5,0.25,75,0.1,0.2,2,115,0,0,0,0
2200,10,0.1,100,5,0.25,75,0.1,0.2,2,167,0,0,0,0
2201,1,0.2,100,5,0.25,75,0.1,0.2,2,148,0,0,0,0
2202,2,0.2,100,5,0.25,75,0.1,0.2,2,46,0,0,0,0
2203,3,0.2,100,5,0.25,75,0.1,0.2,2,205,0,0,0,0
2204,4,0.2,100,5,0.25,75,0.1,0.2,2,110,0,0,0,0
2205,5,0.2,100,5,0.25,75,0.1,0.2,2,108,0,0,0,0
2206,6,0.2,100,5,0.25,75,0.1,0.2,2,147,0,0,0,0
2207,7,0.2,100,5,0.25,75,0.1,0.2,2,163,0,0,0,0
2208,8,0.2,100,5,0.25,75,0.1,0.2,2,152,0,0,0,0
2209,9,0.2,100,5,0.25,75,0.1,0.2,2,92,0,0,0,0
2210,10,0.2,100,5,0.25,75,0.1,0.2,2,291,0,0,0,0
2211,1,0.5,100,5,0.25,75,0.1,0.2,2,88,0,0,0,0
2212,2,0.5,100,5,0.25,75,0.1,0.2,2,155,0,0,0,0
2213,3,0.5,100,5,0.25,75,0.1,0.2,2,114,0,0,0,0
2214,4,0.5,100,5,0.25,75,0.1,0.2,2,132,0,0,0,0
2215,5,0.5,100,5,0.25,75,0.1,0.2,2,216,0,0,0,0
2216,6,0.5,100,5,0.25,75,0.1,0.2,2,183,0,0,0,0
2217,7,0.5,100,5,0.25,75,0.1,0.2,2,96,0,0,0,0
2218,8,0.5,100,5,0.25,75,0.1,0.2,2,191,0,0,0,0
2219,9,0.5,100,5,0.25,75,0.1,0.2,2,87,0,0,0,0
2220,10,0.5,100,5,0.25,75,0.1,0.2,2,123,0,0,0,0
2221,1,0.1,100,5,0.5,75,0.1,0.2,2,189,2116,3.832561437,6015,4983
2222,2,0.1,100,5,0.5,75,0.1,0.2,2,137,2003,2.071892162,6279,4460
2223,3,0.1,100,5,0.5,75,0.1,0.2,2,90,2306,3.50008673,7103.5,4158.5
2224,4,0.1,100,5,0.5,75,0.1,0.2,2,126,2153,2.558615885,7140,5470
2225,5,0.1,100,5,0.5,75,0.1,0.2,2,126,2010,3.867313433,4818.5,4302.5
2226,6,0.1,100,5,0.5,75,0.1,0.2,2,98,2291,2.420820602,7010.5,5367.5
2227,7,0.1,100,5,0.5,75,0.1,0.2,2,83,2072,5.345994208,7458.5,3878.5
2228,8,0.1,100,5,0.5,75,0.1,0.2,2,160,2129,4.285908877,6536.5,4639
2229,9,0.1,100,5,0.5,75,0.1,0.2,2,139,2060,4.09815534,5320,4730
2230,10,0.1,100,5,0.5,75,0.1,0.2,2,102,2069,1.847897535,6193.5,4235
2231,1,0.2,100,5,0.5,75,0.1,0.2,2,121,2054,2.037974684,5937,5276.5
2232,2,0.2,100,5,0.5,75,0.1,0.2,2,117,2205,4.922131519,6828.5,4432
2233,3,0.2,100,5,0.5,75,0.1,0.2,2,119,2084,2.024856046,5987.5,4298
2234,4,0.2,100,5,0.5,75,0.1,0.2,2,113,2012,2.284393638,7058,4417
2235,5,0.2,100,5,0.5,75,0.1,0.2,2,109,2006,2.769890329,5153.5,3911.5
2236,6,0.2,100,5,0.5,75,0.1,0.2,2,146,2044,4.580528376,6594.5,3510
2237,7,0.2,100,5,0.5,75,0.1,0.2,2,110,2176,2.590027574,6857,4457.5
2238,8,0.2,100,5,0.5,75,0.1,0.2,2,138,2189,3.696025582,6935,5033
2239,9,0.2,100,5,0.5,75,0.1,0.2,2,160,2140,3.798411215,7839.5,5375
2240,10,0.2,100,5,0.5,75,0.1,0.2,2,62,2088,4.715421456,5016.5,3370.5
2241,1,0.5,100,5,0.5,75,0.1,0.2,2,73,2175,4.051632184,6893,3896.5
2242,2,0.5,100,5,0.5,75,0.1,0.2,2,149,2065,5.331089588,5662.5,4294
2243,3,0.5,100,5,0.5,75,0.1,0.2,2,73,2126,2.525117592,6259,4241
2244,4,0.5,100,5,0.5,75,0.1,0.2,2,130,2005,3.99915212,5457.5,5112
2245,5,0.5,100,5,0.5,75,0.1,0.2,2,69,2064,4.333430233,7064.5,3677.5
2246,6,0.5,100,5,0.5,75,0.1,0.2,2,59,2090,4.143110048,7184,2895.5
2247,7,0.5,100,5,0.5,75,0.1,0.2,2,109,2353,4.315469613,5882.5,4719
2248,8,0.5,100,5,0.5,75,0.1,0.2,2,125,2015,3.5808933,7978,4536.5
2249,9,0.5,100,5,0.5,75,0.1,0.2,2,176,2171,4.913496085,8413.5,5239
2250,10,0.5,100,5,0.5,75,0.1,0.2,2,140,2038,2.300441609,5095,4509.5
2251,1,0.1,100,5,0.1,75,0.25,0.2,2,33,0,0,0,0
2252,2,0.1,100,5,0.1,75,0.25,0.2,2,49,0,0,0,0
2253,3,0.1,100,5,0.1,75,0.25,0.2,2,87,0,0,0,0
2254,4,0.1,100,5,0.1,75,0.25,0.2,2,44,0,0,0,0
2255,5,0.1,100,5,0.1,75,0.25,0.2,2,34,0,0,0,0
2256,6,0.1,100,5,0.1,75,0.25,0.2,2,38,0,0,0,0
2257,7,0.1,100,5,0.1,75,0.25,0.2,2,52,0,0,0,0
2258,8,0.1,100,5,0.1,75,0.25,0.2,2,30,0,0,0,0
2259,9,0.1,100,5,0.1,75,0.25,0.2,2,47,0,0,0,0
2260,10,0.1,100,5,0.1,75,0.25,0.2,2,41,0,0,0,0
2261,1,0.2,100,5,0.1,75,0.25,0.2,2,78,0,0,0,0
2262,2,0.2,100,5,0.1,75,0.25,0.2,2,37,0,0,0,0
2263,3,0.2,100,5,0.1,75,0.25,0.2,2,75,0,0,0,0
2264,4,0.2,100,5,0.1,75,0.25,0.2,2,35,0,0,0,0
2265,5,0.2,100,5,0.1,75,0.25,0.2,2,48,0,0,0,0
2266,6,0.2,100,5,0.1,75,0.25,0.2,2,87,0,0,0,0
2267,7,0.2,100,5,0.1,75,0.25,0.2,2,33,0,0,0,0
2268,8,0.2,100,5,0.1,75,0.25,0.2,2,47,0,0,0,0
2269,9,0.2,100,5,0.1,75,0.25,0.2,2,54,0,0,0,0
2270,10,0.2,100,5,0.1,75,0.25,0.2,2,57,0,0,0,0
2271,1,0.5,100,5,0.1,75,0.25,0.2,2,78,0,0,0,0
2272,2,0.5,100,5,0.1,75,0.25,0.2,2,26,0,0,0,0
2273,3,0.5,100,5,0.1,75,0.25,0.2,2,55,0,0,0,0
2274,4,0.5,100,5,0.1,75,0.25,0.2,2,29,0,0,0,0
2275,5,0.5,100,5,0.1,75,0.25,0.2,2,44,0,0,0,0
2276,6,0.5,100,5,0.1,75,0.25,0.2,2,75,0,0,0,0
2277,7,0.5,100,5,0.1,75,0.25,0.2,2,41,0,0,0,0
2278,8,0.5,100,5,0.1,75,0.25,0.2,2,51,0,0,0,0
2279,9,0.5,100,5,0.1,75,0.25,0.2,2,38,0,0,0,0
2280,10,0.5,100,5,0.1,75,0.25,0.2,2,44,0,0,0,0
2281,1,0.1,100,5,0.25,75,0.25,0.2,2,103,0,0,0,0
2282,2,0.1,100,5,0.25,75,0.25,0.2,2,31,0,0,0,0
2283,3,0.1,100,5,0.25,75,0.25,0.2,2,44,0,0,0,0
2284,4,0.1,100,5,0.25,75,0.25,0.2,2,31,0,0,0,0
2285,5,0.1,100,5,0.25,75,0.25,0.2,2,86,0,0,0,0
2286,6,0.1,100,5,0.25,75,0.25,0.2,2,55,0,0,0,0
2287,7,0.1,100,5,0.25,75,0.25,0.2,2,87,0,0,0,0
2288,8,0.1,100,5,0.25,75,0.25,0.2,2,36,0,0,0,0
2289,9,0.1,100,5,0.25,75,0.25,0.2,2,64,0,0,0,0
2290,10,0.1,100,5,0.25,75,0.25,0.2,2,79,0,0,0,0
2291,1,0.2,100,5,0.25,75,0.25,0.2,2,59,0,0,0,0
2292,2,0.2,100,5,0.25,75,0.25,0.2,2,33,0,0,0,0
2293,3,0.2,100,5,0.25,75,0.25,0.2,2,46,0,0,0,0
2294,4,0.2,100,5,0.25,75,0.25,0.2,2,31,0,0,0,0
2295,5,0.2,100,5,0.25,75,0.25,0.2,2,87,0,0,0,0
2296,6,0.2,100,5,0.25,75,0.25,0.2,2,45,0,0,0,0
2297,7,0.2,100,5,0.25,75,0.25,0.2,2,34,0,0,0,0
2298,8,0.2,100,5,0.25,75,0.25,0.2,2,48,0,0,0,0
2299,9,0.2,100,5,0.25,75,0.25,0.2,2,90,0,0,0,0
2300,10,0.2,100,5,0.25,75,0.25,0.2,2,94,0,0,0,0
2301,1,0.5,100,5,0.25,75,0.25,0.2,2,68,0,0,0,0
2302,2,0.5,100,5,0.25,75,0.25,0.2,2,69,0,0,0,0
2303,3,0.5,100,5,0.25,75,0.25,0.2,2,56,0,0,0,0
2304,4,0.5,100,5,0.25,75,0.25,0.2,2,49,0,0,0,0
2305,5,0.5,100,5,0.25,75,0.25,0.2,2,52,0,0,0,0
2306,6,0.5,100,5,0.25,75,0.25,0.2,2,38,0,0,0,0
2307,7,0.5,100,5,0.25,75,0.25,0.2,2,61,0,0,0,0
2308,8,0.5,100,5,0.25,75,0.25,0.2,2,60,0,0,0,0
2309,9,0.5,100,5,0.25,75,0.25,0.2,2,79,0,0,0,0
2310,10,0.5,100,5,0.25,75,0.25,0.2,2,55,0,0,0,0
