[run number],seed,regeneration-rate,num-turtles,search-radius,knowledge-gain,old-age,metabolism,shock-prob,reproduction-cost,[steps],variable,value
1905,5,0.5,25,5,0.1,75,0.25,0.1,0.5,9,numTurtles,0
1905,,,,,,,,,,9,meanFood,0
1905,,,,,,,,,,9,totKnowledge,0
1906,6,0.5,25,5,0.1,75,0.25,0.1,0.5,15,numTurtles,0
1906,,,,,,,,,,15,meanFood,0
1906,,,,,,,,,,15,totKnowledge,0
1907,7,0.5,25,5,0.1,75,0.25,0.1,0.5,11,numTurtles,0
1907,,,,,,,,,,11,meanFood,0
1907,,,,,,,,,,11,totKnowledge,0
1908,8,0.5,25,5,0.1,75,0.25,0.1,0.5,15,numTurtles,0
1908,,,,,,,,,,15,meanFood,0
1908,,,,,,,,,,15,totKnowledge,0
1909,9,0.5,25,5,0.1,75,0.25,0.1,0.5,19,numTurtles,0
1909,,,,,,,,,,19,meanFood,0
1909,,,,,,,,,,19,totKnowledge,0
1910,10,0.5,25,5,0.1,75,0.25,0.1,0.5,40,numTurtles,0
1910,,,,,,,,,,40,meanFood,0
1910,,,,,,,,,,40,totKnowledge,0
1911,1,1,25,5,0.1,75,0.25,0.1,0.5,18,numTurtles,0
1911,,,,,,,,,,18,meanFood,0
1911,,,,,,,,,,18,totKnowledge,0
1912,2,1,25,5,0.1,75,0.25,0.1,0.5,26,numTurtles,0
1912,,,,,,,,,,26,meanFood,0
1912,,,,,,,,,,26,totKnowledge,0
1913,3,1,25,5,0.1,75,0.25,0.1,0.5,47,numTurtles,0
1913,,,,,,,,,,47,meanFood,0
1913,,,,,,,,,,47,totKnowledge,0
1914,4,1,25,5,0.1,75,0.25,0.1,0.5,25,numTurtles,0
1914,,,,,,,,,,25,meanFood,0
1914,,,,,,,,,,25,totKnowledge,0
1915,5,1,25,5,0.1,75,0.25,0.1,0.5,9,numTurtles,0
1915,,,,,,,,,,9,meanFood,0
1915,,,,,,,,,,9,totKnowledge,0
1916,6,1,25,5,0.1,75,0.25,0.1,0.5,15,numTurtles,0
1916,,,,,,,,,,15,meanFood,0
1916,,,,,,,,,,15,totKnowledge,0
1917,7,1,25,5,0.1,75,0.25,0.1,0.5,11,numTurtles,0
1917,,,,,,,,,,11,meanFood,0
1917,,,,,,,,,,11,totKnowledge,0
1918,8,1,25,5,0.1,75,0.25,0.1,0.5,15,numTurtles,0
1918,,,,,,,,,,15,meanFood,0
1918,,,,,,,,,,15,totKnowledge,0
1919,9,1,25,5,0.1,75,0.25,0.1,0.5,19,numTurtles,0
1919,,,,,,,,,,19,meanFood,0
1919,,,,,,,,,,19,totKnowledge,0
1920,10,1,25,5,0.1,75,0.25,0.1,0.5,40,numTurtles,0
1920,,,,,,,,,,40,meanFood,0
1920,,,,,,,,,,40,totKnowledge,0
1921,1,0.2,25,5,0.25,75,0.25,0.1,0.5,18,numTurtles,0
1921,,,,,,,,,,18,meanFood,0
1921,,,,,,,,,,18,totKnowledge,0
1922,2,0.2,25,5,0.25,75,0.25,0.1,0.5,35,numTurtles,0
1922,,,,,,,,,,35,meanFood,0
1922,,,,,,,,,,35,totKnowledge,0
1923,3,0.2,25,5,0.25,75,0.25,0.1,0.5,39,numTurtles,0
1923,,,,,,,,,,39,meanFood,0
1923,,,,,,,,,,39,totKnowledge,0
1924,4,0.2,25,5,0.25,75,0.25,0.1,0.5,25,numTurtles,0
1924,,,,,,,,,,25,meanFood,0
1924,,,,,,,,,,25,totKnowledge,0
1925,5,0.2,25,5,0.25,75,0.25,0.1,0.5,9,numTurtles,0
1925,,,,,,,,,,9,meanFood,0
1925,,,,,,,,,,9,totKnowledge,0
1926,6,0.2,25,5,0.25,75,0.25,0.1,0.5,16,numTurtles,0
1926,,,,,,,,,,16,meanFood,0
1926,,,,,,,,,,16,totKnowledge,0
1927,7,0.2,25,5,0.25,75,0.25,0.1,0.5,11,numTurtles,0
1927,,,,,,,,,,11,meanFood,0
1927,,,,,,,,,,11,totKnowledge,0
1928,8,0.2,25,5,0.25,75,0.25,0.1,0.5,15,numTurtles,0
1928,,,,,,,,,,15,meanFood,0
1928,,,,,,,,,,15,totKnowledge,0
1929,9,0.2,25,5,0.25,75,0.25,0.1,0.5,67,numTurtles,0
1929,,,,,,,,,,67,meanFood,0
1929,,,,,,,,,,67,totKnowledge,0
1930,10,0.2,25,5,0.25,75,0.25,0.1,0.5,29,numTurtles,0
1930,,,,,,,,,,29,meanFood,0
1930,,,,,,,,,,29,totKnowledge,0
1931,1,0.5,25,5,0.25,75,0.25,0.1,0.5,18,numTurtles,0
1931,,,,,,,,,,18,meanFood,0
1931,,,,,,,,,,18,totKnowledge,0
1932,2,0.5,25,5,0.25,75,0.25,0.1,0.5,35,numTurtles,0
1932,,,,,,,,,,35,meanFood,0
1932,,,,,,,,,,35,totKnowledge,0
1933,3,0.5,25,5,0.25,75,0.25,0.1,0.5,39,numTurtles,0
1933,,,,,,,,,,39,meanFood,0
1933,,,,,,,,,,39,totKnowledge,0
1934,4,0.5,25,5,0.25,75,0.25,0.1,0.5,25,numTurtles,0
1934,,,,,,,,,,25,meanFood,0
1934,,,,,,,,,,25,totKnowledge,0
1935,5,0.5,25,5,0.25,75,0.25,0.1,0.5,9,numTurtles,0
1935,,,,,,,,,,9,meanFood,0
1935,,,,,,,,,,9,totKnowledge,0
1936,6,0.5,25,5,0.25,75,0.25,0.1,0.5,16,numTurtles,0
1936,,,,,,,,,,16,meanFood,0
1936,,,,,,,,,,16,totKnowledge,0
1937,7,0.5,25,5,0.25,75,0.25,0.1,0.5,11,numTurtles,0
1937,,,,,,,,,,11,meanFood,0
1937,,,,,,,,,,11,totKnowledge,0
1938,8,0.5,25,5,0.25,75,0.25,0.1,0.5,15,numTurtles,0
1938,,,,,,,,,,15,meanFood,0
1938,,,,,,,,,,15,totKnowledge,0
1939,9,0.5,25,5,0.25,75,0.25,0.1,0.5,67,numTurtles,0
1939,,,,,,,,,,67,meanFood,0
1939,,,,,,,,,,67,totKnowledge,0
1940,10,0.5,25,5,0.25,75,0.25,0.1,0.5,29,numTurtles,0
1940,,,,,,,,,,29,meanFood,0
1940,,,,,,,,,,29,totKnowledge,0
1941,1,1,25,5,0.25,75,0.25,0.1,0.5,18,numTurtles,0
1941,,,,,,,,,,18,meanFood,0
1941,,,,,,,,,,18,totKnowledge,0
1942,2,1,25,5,0.25,75,0.25,0.1,0.5,35,numTurtles,0
1942,,,,,,,,,,35,meanFood,0
1942,,,,,,,,,,35,totKnowledge,0
1943,3,1,25,5,0.25,75,0.25,0.1,0.5,39,numTurtles,0
1943,,,,,,,,,,39,meanFood,0
1943,,,,,,,,,,39,totKnowledge,0
1944,4,1,25,5,0.25,75,0.25,0.1,0.5,25,numTurtles,0
1944,,,,,,,,,,25,meanFood,0
1944,,,,,,,,,,25,totKnowledge,0
1945,5,1,25,5,0.25,75,0.25,0.1,0.5,9,numTurtles,0
1945,,,,,,,,,,9,meanFood,0
1945,,,,,,,,,,9,totKnowledge,0
1946,6,1,25,5,0.25,75,0.25,0.1,0.5,16,numTurtles,0
1946,,,,,,,,,,16,meanFood,0
1946,,,,,,,,,,16,totKnowledge,0
1947,7,1,25,5,0.25,75,0.25,0.1,0.5,11,numTurtles,0
1947,,,,,,,,,,11,meanFood,0
1947,,,,,,,,,,11,totKnowledge,0
1948,8,1,25,5,0.25,75,0.25,0.1,0.5,15,numTurtles,0
1948,,,,,,,,,,15,meanFood,0
1948,,,,,,,,,,15,totKnowledge,0
1949,9,1,25,5,0.25,75,0.25,0.1,0.5,67,numTurtles,0
1949,,,,,,,,,,67,meanFood,0
1949,,,,,,,,,,67,totKnowledge,0
1950,10,1,25,5,0.25,75,0.25,0.1,0.5,29,numTurtles,0
1950,,,,,,,,,,29,meanFood,0
1950,,,,,,,,,,29,totKnowledge,0
1951,1,0.2,25,5,0.5,75,0.25,0.1,0.5,22,numTurtles,0
1951,,,,,,,,,,22,meanFood,0
1951,,,,,,,,,,22,totKnowledge,0
1952,2,0.2,25,5,0.5,75,0.25,0.1,0.5,37,numTurtles,0
1952,,,,,,,,,,37,meanFood,0
1952,,,,,,,,,,37,totKnowledge,0
1953,3,0.2,25,5,0.5,75,0.25,0.1,0.5,16,numTurtles,0
1953,,,,,,,,,,16,meanFood,0
1953,,,,,,,,,,16,totKnowledge,0
1954,4,0.2,25,5,0.5,75,0.25,0.1,0.5,25,numTurtles,0
1954,,,,,,,,,,25,meanFood,0
1954,,,,,,,,,,25,totKnowledge,0
1955,5,0.2,25,5,0.5,75,0.25,0.1,0.5,9,numTurtles,0
1955,,,,,,,,,,9,meanFood,0
1955,,,,,,,,,,9,totKnowledge,0
1956,6,0.2,25,5,0.5,75,0.25,0.1,0.5,17,numTurtles,0
1956,,,,,,,,,,17,meanFood,0
1956,,,,,,,,,,17,totKnowledge,0
1957,7,0.2,25,5,0.5,75,0.25,0.1,0.5,11,numTurtles,0
1957,,,,,,,,,,11,meanFood,0
1957,,,,,,,,,,11,totKnowledge,0
1958,8,0.2,25,5,0.5,75,0.25,0.1,0.5,15,numTurtles,0
1958,,,,,,,,,,15,meanFood,0
1958,,,,,,,,,,15,totKnowledge,0
1959,9,0.2,25,5,0.5,75,0.25,0.1,0.5,80,numTurtles,0
1959,,,,,,,,,,80,meanFood,0
1959,,,,,,,,,,80,totKnowledge,0
1960,10,0.2,25,5,0.5,75,0.25,0.1,0.5,33,numTurtles,0
1960,,,,,,,,,,33,meanFood,0
1960,,,,,,,,,,33,totKnowledge,0
1961,1,0.5,25,5,0.5,75,0.25,0.1,0.5,22,numTurtles,0
1961,,,,,,,,,,22,meanFood,0
1961,,,,,,,,,,22,totKnowledge,0
1962,2,0.5,25,5,0.5,75,0.25,0.1,0.5,37,numTurtles,0
1962,,,,,,,,,,37,meanFood,0
1962,,,,,,,,,,37,totKnowledge,0
1963,3,0.5,25,5,0.5,75,0.25,0.1,0.5,16,numTurtles,0
1963,,,,,,,,,,16,meanFood,0
1963,,,,,,,,,,16,totKnowledge,0
1964,4,0.5,25,5,0.5,75,0.25,0.1,0.5,25,numTurtles,0
1964,,,,,,,,,,25,meanFood,0
1964,,,,,,,,,,25,totKnowledge,0
1965,5,0.5,25,5,0.5,75,0.25,0.1,0.5,9,numTurtles,0
1965,,,,,,,,,,9,meanFood,0
1965,,,,,,,,,,9,totKnowledge,0
1966,6,0.5,25,5,0.5,75,0.25,0.1,0.5,17,numTurtles,0
1966,,,,,,,,,,17,meanFood,0
1966,,,,,,,,,,17,totKnowledge,0
1967,7,0.5,25,5,0.5,75,0.25,0.1,0.5,11,numTurtles,0
1967,,,,,,,,,,11,meanFood,0
1967,,,,,,,,,,11,totKnowledge,0
1968,8,0.5,25,5,0.5,75,0.25,0.1,0.5,15,numTurtles,0
1968,,,,,,,,,,15,meanFood,0
1968,,,,,,,,,,15,totKnowledge,0
1969,9,0.5,25,5,0.5,75,0.25,0.1,0.5,80,numTurtles,0
1969,,,,,,,,,,80,meanFood,0
1969,,,,,,,,,,80,totKnowledge,0
1970,10,0.5,25,5,0.5,75,0.25,0.1,0.5,33,numTurtles,0
1970,,,,,,,,,,33,meanFood,0
1970,,,,,,,,,,33,totKnowledge,0
1971,1,1,25,5,0.5,75,0.25,0.1,0.5,22,numTurtles,0
1971,,,,,,,,,,22,meanFood,0
1971,,,,,,,,,,22,totKnowledge,0
1972,2,1,25,5,0.5,75,0.25,0.1,0.5,37,numTurtles,0
1972,,,,,,,,,,37,meanFood,0
1972,,,,,,,,,,37,totKnowledge,0
1973,3,1,25,5,0.5,75,0.25,0.1,0.5,16,numTurtles,0
1973,,,,,,,,,,16,meanFood,0
1973,,,,,,,,,,16,totKnowledge,0
1974,4,1,25,5,0.5,75,0.25,0.1,0.5,25,numTurtles,0
1974,,,,,,,,,,25,meanFood,0
1974,,,,,,,,,,25,totKnowledge,0
1975,5,1,25,5,0.5,75,0.25,0.1,0.5,9,numTurtles,0
1975,,,,,,,,,,9,meanFood,0
1975,,,,,,,,,,9,totKnowledge,0
1976,6,1,25,5,0.5,75,0.25,0.1,0.5,17,numTurtles,0
1976,,,,,,,,,,17,meanFood,0
1976,,,,,,,,,,17,totKnowledge,0
1977,7,1,25,5,0.5,75,0.25,0.1,0.5,11,numTurtles,0
1977,,,,,,,,,,11,meanFood,0
1977,,,,,,,,,,11,totKnowledge,0
1978,8,1,25,5,0.5,75,0.25,0.1,0.5,15,numTurtles,0
1978,,,,,,,,,,15,meanFood,0
1978,,,,,,,,,,15,totKnowledge,0
1979,9,1,25,5,0.5,75,0.25,0.1,0.5,80,numTurtles,0
1979,,,,,,,,,,80,meanFood,0
1979,,,,,,,,,,80,totKnowledge,0
1980,10,1,25,5,0.5,75,0.25,0.1,0.5,33,numTurtles,0
1980,,,,,,,,,,33,meanFood,0
1980,,,,,,,,,,33,totKnowledge,0
1981,1,0.2,25,5,0.1,75,0.1,0.2,0.5,39,numTurtles,0
1981,,,,,,,,,,39,meanFood,0
1981,,,,,,,,,,39,totKnowledge,0
1982,2,0.2,25,5,0.1,75,0.1,0.2,0.5,128,numTurtles,0
1982,,,,,,,,,,128,meanFood,0
1982,,,,,,,,,,128,totKnowledge,0
1983,3,0.2,25,5,0.1,75,0.1,0.2,0.5,91,numTurtles,0
1983,,,,,,,,,,91,meanFood,0
1983,,,,,,,,,,91,totKnowledge,0
1984,4,0.2,25,5,0.1,75,0.1,0.2,0.5,74,numTurtles,0
1984,,,,,,,,,,74,meanFood,0
1984,,,,,,,,,,74,totKnowledge,0
1985,5,0.2,25,5,0.1,75,0.1,0.2,0.5,73,numTurtles,0
1985,,,,,,,,,,73,meanFood,0
1985,,,,,,,,,,73,totKnowledge,0
1986,6,0.2,25,5,0.1,75,0.1,0.2,0.5,24,numTurtles,0
1986,,,,,,,,,,24,meanFood,0
1986,,,,,,,,,,24,totKnowledge,0
1987,7,0.2,25,5,0.1,75,0.1,0.2,0.5,70,numTurtles,0
1987,,,,,,,,,,70,meanFood,0
1987,,,,,,,,,,70,totKnowledge,0
1988,8,0.2,25,5,0.1,75,0.1,0.2,0.5,59,numTurtles,0
1988,,,,,,,,,,59,meanFood,0
1988,,,,,,,,,,59,totKnowledge,0
1989,9,0.2,25,5,0.1,75,0.1,0.2,0.5,70,numTurtles,0
1989,,,,,,,,,,70,meanFood,0
1989,,,,,,,,,,70,totKnowledge,0
1990,10,0.2,25,5,0.1,75,0.1,0.2,0.5,102,numTurtles,0
1990,,,,,,,,,,102,meanFood,0
1990,,,,,,,,,,102,totKnowledge,0
1991,1,0.5,25,5,0.1,75,0.1,0.2,0.5,39,numTurtles,0
1991,,,,,,,,,,39,meanFood,0
1991,,,,,,,,,,39,totKnowledge,0
1992,2,0.5,25,5,0.1,75,0.1,0.2,0.5,128,numTurtles,0
1992,,,,,,,,,,128,meanFood,0
1992,,,,,,,,,,128,totKnowledge,0
1993,3,0.5,25,5,0.1,75,0.1,0.2,0.5,91,numTurtles,0
1993,,,,,,,,,,91,meanFood,0
1993,,,,,,,,,,91,totKnowledge,0
1994,4,0.5,25,5,0.1,75,0.1,0.2,0.5,74,numTurtles,0
1994,,,,,,,,,,74,meanFood,0
1994,,,,,,,,,,74,totKnowledge,0
1995,5,0.5,25,5,0.1,75,0.1,0.2,0.5,73,numTurtles,0
1995,,,,,,,,,,73,meanFood,0
1995,,,,,,,,,,73,totKnowledge,0
1996,6,0.5,25,5,0.1,75,0.1,0.2,0.5,24,numTurtles,0
1996,,,,,,,,,,24,meanFood,0
1996,,,,,,,,,,24,totKnowledge,0
1997,7,0.5,25,5,0.1,75,0.1,0.2,0.5,70,numTurtles,0
1997,,,,,,,,,,70,meanFood,0
1997,,,,,,,,,,70,totKnowledge,0
1998,8,0.5,25,5,0.1,75,0.1,0.2,0.5,59,numTurtles,0
1998,,,,,,,,,,59,meanFood,0
1998,,,,,,,,,,59,totKnowledge,0
1999,9,0.5,25,5,0.1,75,0.1,0.2,0.5,70,numTurtles,0
1999,,,,,,,,,,70,meanFood,0
1999,,,,,,,,,,70,totKnowledge,0
2000,10,0.5,25,5,0.1,75,0.1,0.2,0.5,102,numTurtles,0
2000,,,,,,,,,,102,meanFood,0
2000,,,,,,,,,,102,totKnowledge,0
2001,1,1,25,5,0.1,75,0.1,0.2,0.5,39,numTurtles,0
2001,,,,,,,,,,39,meanFood,0
2001,,,,,,,,,,39,totKnowledge,0
2002,2,1,25,5,0.1,75,0.1,0.2,0.5,128,numTurtles,0
2002,,,,,,,,,,128,meanFood,0
2002,,,,,,,,,,128,totKnowledge,0
2003,3,1,25,5,0.1,75,0.1,0.2,0.5,91,numTurtles,0
2003,,,,,,,,,,91,meanFood,0
2003,,,,,,,,,,91,totKnowledge,0
2004,4,1,25,5,0.1,75,0.1,0.2,0.5,74,numTurtles,0
2004,,,,,,,,,,74,meanFood,0
2004,,,,,,,,,,74,totKnowledge,0
2005,5,1,25,5,0.1,75,0.1,0.2,0.5,73,numTurtles,0
2005,,,,,,,,,,73,meanFood,0
2005,,,,,,,,,,73,totKnowledge,0
2006,6,1,25,5,0.1,75,0.1,0.2,0.5,24,numTurtles,0
2006,,,,,,,,,,24,meanFood,0
2006,,,,,,,,,,24,totKnowledge,0
2007,7,1,25,5,0.1,75,0.1,0.2,0.5,70,numTurtles,0
2007,,,,,,,,,,70,meanFood,0
2007,,,,,,,,,,70,totKnowledge,0
2008,8,1,25,5,0.1,75,0.1,0.2,0.5,59,numTurtles,0
2008,,,,,,,,,,59,meanFood,0
2008,,,,,,,,,,59,totKnowledge,0
2009,9,1,25,5,0.1,75,0.1,0.2,0.5,70,numTurtles,0
2009,,,,,,,,,,70,meanFood,0
2009,,,,,,,,,,70,totKnowledge,0
2010,10,1,25,5,0.1,75,0.1,0.2,0.5,102,numTurtles,0
2010,,,,,,,,,,102,meanFood,0
2010,,,,,,,,,,102,totKnowledge,0
2011,1,0.2,25,5,0.25,75,0.1,0.2,0.5,107,numTurtles,2032
2011,,,,,,,,,,107,meanFood,1.96695374
2011,,,,,,,,,,107,totKnowledge,2855.25
2012,2,0.2,25,5,0.25,75,0.1,0.2,0.5,137,numTurtles,2108
2012,,,,,,,,,,137,meanFood,2.773932638
2012,,,,,,,,,,137,totKnowledge,2463.75
2013,3,0.2,25,5,0.25,75,0.1,0.2,0.5,76,numTurtles,0
2013,,,,,,,,,,76,meanFood,0
2013,,,,,,,,,,76,totKnowledge,0
2014,4,0.2,25,5,0.25,75,0.1,0.2,0.5,198,numTurtles,2106
2014,,,,,,,,,,198,meanFood,2.241001899
2014,,,,,,,,,,198,totKnowledge,3140.5
2015,5,0.2,25,5,0.25,75,0.1,0.2,0.5,230,numTurtles,0
2015,,,,,,,,,,230,meanFood,0
2015,,,,,,,,,,230,totKnowledge,0
2016,6,0.2,25,5,0.25,75,0.1,0.2,0.5,28,numTurtles,0
2016,,,,,,,,,,28,meanFood,0
2016,,,,,,,,,,28,totKnowledge,0
2017,7,0.2,25,5,0.25,75,0.1,0.2,0.5,310,numTurtles,2158
2017,,,,,,,,,,310,meanFood,3.048030584
2017,,,,,,,,,,310,totKnowledge,3622.5
2018,8,0.2,25,5,0.25,75,0.1,0.2,0.5,40,numTurtles,0
2018,,,,,,,,,,40,meanFood,0
2018,,,,,,,,,,40,totKnowledge,0
2019,9,0.2,25,5,0.25,75,0.1,0.2,0.5,183,numTurtles,2004
2019,,,,,,,,,,183,meanFood,2.109705589
2019,,,,,,,,,,183,totKnowledge,2139.5
2020,10,0.2,25,5,0.25,75,0.1,0.2,0.5,81,numTurtles,2145
2020,,,,,,,,,,81,meanFood,2.245967366
2020,,,,,,,,,,81,totKnowledge,2926.25
2021,1,0.5,25,5,0.25,75,0.1,0.2,0.5,107,numTurtles,2032
2021,,,,,,,,,,107,meanFood,1.96695374
2021,,,,,,,,,,107,totKnowledge,2855.25
2022,2,0.5,25,5,0.25,75,0.1,0.2,0.5,137,numTurtles,2108
2022,,,,,,,,,,137,meanFood,2.773932638
2022,,,,,,,,,,137,totKnowledge,2463.75
2023,3,0.5,25,5,0.25,75,0.1,0.2,0.5,76,numTurtles,0
2023,,,,,,,,,,76,meanFood,0
2023,,,,,,,,,,76,totKnowledge,0
2024,4,0.5,25,5,0.25,75,0.1,0.2,0.5,198,numTurtles,2106
2024,,,,,,,,,,198,meanFood,2.241001899
2024,,,,,,,,,,198,totKnowledge,3140.5
2025,5,0.5,25,5,0.25,75,0.1,0.2,0.5,230,numTurtles,0
2025,,,,,,,,,,230,meanFood,0
2025,,,,,,,,,,230,totKnowledge,0
2026,6,0.5,25,5,0.25,75,0.1,0.2,0.5,28,numTurtles,0
2026,,,,,,,,,,28,meanFood,0
2026,,,,,,,,,,28,totKnowledge,0
2027,7,0.5,25,5,0.25,75,0.1,0.2,0.5,310,numTurtles,2158
2027,,,,,,,,,,310,meanFood,3.048030584
2027,,,,,,,,,,310,totKnowledge,3622.5
2028,8,0.5,25,5,0.25,75,0.1,0.2,0.5,40,numTurtles,0
2028,,,,,,,,,,40,meanFood,0
2028,,,,,,,,,,40,totKnowledge,0
2029,9,0.5,25,5,0.25,75,0.1,0.2,0.5,183,numTurtles,2004
2029,,,,,,,,,,183,meanFood,2.109705589
2029,,,,,,,,,,183,totKnowledge,2139.5
2030,10,0.5,25,5,0.25,75,0.1,0.2,0.5,81,numTurtles,2145
2030,,,,,,,,,,81,meanFood,2.245967366
2030,,,,,,,,,,81,totKnowledge,2926.25
2031,1,1,25,5,0.25,75,0.1,0.2,0.5,107,numTurtles,2032
2031,,,,,,,,,,107,meanFood,1.96695374
2031,,,,,,,,,,107,totKnowledge,2855.25
2032,2,1,25,5,0.25,75,0.1,0.2,0.5,137,numTurtles,2108
2032,,,,,,,,,,137,meanFood,2.773932638
2032,,,,,,,,,,137,totKnowledge,2463.75
2033,3,1,25,5,0.25,75,0.1,0.2,0.5,76,numTurtles,0
2033,,,,,,,,,,76,meanFood,0
2033,,,,,,,,,,76,totKnowledge,0
2034,4,1,25,5,0.25,75,0.1,0.2,0.5,198,numTurtles,2106
2034,,,,,,,,,,198,meanFood,2.241001899
2034,,,,,,,,,,198,totKnowledge,3140.5
2035,5,1,25,5,0.25,75,0.1,0.2,0.5,230,numTurtles,0
2035,,,,,,,,,,230,meanFood,0
2035,,,,,,,,,,230,totKnowledge,0
2036,6,1,25,5,0.25,75,0.1,0.2,0.5,28,numTurtles,0
2036,,,,,,,,,,28,meanFood,0
2036,,,,,,,,,,28,totKnowledge,0
2037,7,1,25,5,0.25,75,0.1,0.2,0.5,310,numTurtles,2158
2037,,,,,,,,,,310,meanFood,3.048030584
2037,,,,,,,,,,310,totKnowledge,3622.5
2038,8,1,25,5,0.25,75,0.1,0.2,0.5,40,numTurtles,0
2038,,,,,,,,,,40,meanFood,0
2038,,,,,,,,,,40,totKnowledge,0
2039,9,1,25,5,0.25,75,0.1,0.2,0.5,183,numTurtles,2004
2039,,,,,,,,,,183,meanFood,2.109705589
2039,,,,,,,,,,183,totKnowledge,2139.5
2040,10,1,25,5,0.25,75,0.1,0.2,0.5,81,numTurtles,2145
2040,,,,,,,,,,81,meanFood,2.245967366
2040,,,,,,,,,,81,totKnowledge,2926.25
2041,1,0.2,25,5,0.5,75,0.1,0.2,0.5,92,numTurtles,2137
2041,,,,,,,,,,92,meanFood,5.731913898
2041,,,,,,,,,,92,totKnowledge,4507
2042,2,0.2,25,5,0.5,75,0.1,0.2,0.5,64,numTurtles,2034
2042,,,,,,,,,,64,meanFood,2.036823992
2042,,,,,,,,,,64,totKnowledge,4781.5
2043,3,0.2,25,5,0.5,75,0.1,0.2,0.5,71,numTurtles,2056
2043,,,,,,,,,,71,meanFood,4.017315175
2043,,,,,,,,,,71,totKnowledge,5481
2044,4,0.2,25,5,0.5,75,0.1,0.2,0.5,108,numTurtles,2083
2044,,,,,,,,,,108,meanFood,6.522323572
2044,,,,,,,,,,108,totKnowledge,5084
2045,5,0.2,25,5,0.5,75,0.1,0.2,0.5,32,numTurtles,0
2045,,,,,,,,,,32,meanFood,0
2045,,,,,,,,,,32,totKnowledge,0
2046,6,0.2,25,5,0.5,75,0.1,0.2,0.5,88,numTurtles,2012
2046,,,,,,,,,,88,meanFood,2.706759443
2046,,,,,,,,,,88,totKnowledge,5402
2047,7,0.2,25,5,0.5,75,0.1,0.2,0.5,78,numTurtles,2099
2047,,,,,,,,,,78,meanFood,3.687803716
2047,,,,,,,,,,78,totKnowledge,5360.5
2048,8,0.2,25,5,0.5,75,0.1,0.2,0.5,95,numTurtles,2061
2048,,,,,,,,,,95,meanFood,1.31062591
2048,,,,,,,,,,95,totKnowledge,5621.5
2049,9,0.2,25,5,0.5,75,0.1,0.2,0.5,63,numTurtles,2045
2049,,,,,,,,,,63,meanFood,2.872762836
2049,,,,,,,,,,63,totKnowledge,4633
2050,10,0.2,25,5,0.5,75,0.1,0.2,0.5,56,numTurtles,2035
2050,,,,,,,,,,56,meanFood,1.936461916
2050,,,,,,,,,,56,totKnowledge,4527
2051,1,0.5,25,5,0.5,75,0.1,0.2,0.5,92,numTurtles,2137
2051,,,,,,,,,,92,meanFood,5.731913898
2051,,,,,,,,,,92,totKnowledge,4507
2052,2,0.5,25,5,0.5,75,0.1,0.2,0.5,64,numTurtles,2034
2052,,,,,,,,,,64,meanFood,2.036823992
2052,,,,,,,,,,64,totKnowledge,4781.5
2053,3,0.5,25,5,0.5,75,0.1,0.2,0.5,71,numTurtles,2056
2053,,,,,,,,,,71,meanFood,4.017315175
2053,,,,,,,,,,71,totKnowledge,5481
2054,4,0.5,25,5,0.5,75,0.1,0.2,0.5,108,numTurtles,2083
2054,,,,,,,,,,108,meanFood,6.522323572
2054,,,,,,,,,,108,totKnowledge,5084
2055,5,0.5,25,5,0.5,75,0.1,0.2,0.5,32,numTurtles,0
2055,,,,,,,,,,32,meanFood,0
2055,,,,,,,,,,32,totKnowledge,0
2056,6,0.5,25,5,0.5,75,0.1,0.2,0.5,88,numTurtles,2012
2056,,,,,,,,,,88,meanFood,2.706759443
2056,,,,,,,,,,88,totKnowledge,5402
2057,7,0.5,25,5,0.5,75,0.1,0.2,0.5,78,numTurtles,2099
2057,,,,,,,,,,78,meanFood,3.687803716
2057,,,,,,,,,,78,totKnowledge,5360.5
2058,8,0.5,25,5,0.5,75,0.1,0.2,0.5,95,numTurtles,2061
2058,,,,,,,,,,95,meanFood,1.31062591
2058,,,,,,,,,,95,totKnowledge,5621.5
2059,9,0.5,25,5,0.5,75,0.1,0.2,0.5,63,numTurtles,2045
2059,,,,,,,,,,63,meanFood,2.872762836
2059,,,,,,,,,,63,totKnowledge,4633
2060,10,0.5,25,5,0.5,75,0.1,0.2,0.5,56,numTurtles,2035
2060,,,,,,,,,,56,meanFood,1.936461916
2060,,,,,,,,,,56,totKnowledge,4527
2061,1,1,25,5,0.5,75,0.1,0.2,0.5,92,numTurtles,2137
2061,,,,,,,,,,92,meanFood,5.731913898
2061,,,,,,,,,,92,totKnowledge,4507
2062,2,1,25,5,0.5,75,0.1,0.2,0.5,64,numTurtles,2034
2062,,,,,,,,,,64,meanFood,2.036823992
2062,,,,,,,,,,64,totKnowledge,4781.5
2063,3,1,25,5,0.5,75,0.1,0.2,0.5,71,numTurtles,2056
2063,,,,,,,,,,71,meanFood,4.017315175
2063,,,,,,,,,,71,totKnowledge,5481
2064,4,1,25,5,0.5,75,0.1,0.2,0.5,108,numTurtles,2083
2064,,,,,,,,,,108,meanFood,6.522323572
2064,,,,,,,,,,108,totKnowledge,5084
2065,5,1,25,5,0.5,75,0.1,0.2,0.5,32,numTurtles,0
2065,,,,,,,,,,32,meanFood,0
2065,,,,,,,,,,32,totKnowledge,0
2066,6,1,25,5,0.5,75,0.1,0.2,0.5,88,numTurtles,2012
2066,,,,,,,,,,88,meanFood,2.706759443
